32768
    0.000109	   -0.939550	   -0.860785	   -0.155970	    0.274067	   -1.123723	   -0.146020
    0.000109	    1.028118	   -0.820727	    0.075990	    0.592492	    0.596673	   -0.172809
    0.000109	   -0.839160	    1.397923	    0.008819	   -0.649253	   -0.239992	    0.104505
    0.000109	   -1.656709	   -2.098820	   -0.051095	    0.812070	   -0.649810	   -0.110731
    0.000109	    3.121226	    3.106757	   -0.005439	   -0.823055	    0.750211	    0.043957
    0.000109	   -3.113544	    0.231136	   -0.019310	   -0.017302	   -1.209124	   -0.028741
    0.000109	    0.164581	    1.076255	   -0.027667	   -1.255109	    0.085881	   -0.047157
    0.000109	   -3.101655	   -2.345782	    0.085730	    0.693640	   -0.871161	   -0.006762
    0.000109	   -0.843135	    1.190775	   -0.052854	   -0.553015	   -0.897936	    0.061664
    0.000109	   -0.179565	    1.435967	    0.124375	   -0.731865	   -0.057675	   -0.026385
    0.000109	    1.018650	    1.096340	   -0.114094	   -0.485231	    1.115088	    0.086829
    0.000109	    2.578664	    0.909389	    0.039770	   -0.227837	    0.938189	   -0.025603
    0.000109	   -1.141690	   -1.831350	   -0.008518	    0.570818	   -0.571551	    0.052752
    0.000109	   -2.427554	    0.603939	   -0.021583	   -0.076476	   -1.013060	    0.065009
    0.000109	   -2.034256	    2.975629	    0.082875	   -0.896283	   -0.590682	    0.049714
    0.000109	   -0.948611	   -3.801718	    0.166473	    1.023875	   -0.243418	   -0.029446
    0.000109	    0.594657	   -0.424012	   -0.031545	    0.165501	    0.424883	   -0.460326
    0.000109	    1.481446	    1.967029	   -0.025292	   -0.824203	    0.642468	    0.035476
    0.000109	    0.648671	    1.413367	    0.031462	   -0.840564	    0.037863	   -0.129623
    0.000109	    0.253609	    1.265848	    0.024104	   -1.098910	   -0.030471	    0.058842
    0.000109	   -0.883167	    0.843187	   -0.034061	   -0.860337	   -0.762135	   -0.072777
    0.000109	   -1.123644	   -0.855124	    0.068906	    0.804681	   -0.282948	   -0.053928
    0.000109	    0.422405	    2.628633	   -0.155236	   -1.124195	    0.092176	    0.027527
    0.000109	   -0.792596	    1.226664	   -0.054353	   -0.702900	   -0.187442	    0.125482
    0.000109	    0.094769	    0.413728	    0.078617	   -0.804210	    0.157267	   -0.035520
    0.000109	    0.978240	   -1.591893	   -0.084403	    0.885652	    0.290327	    0.162032
    0.000109	    3.266285	   -2.612464	    0.017405	    0.663142	    0.789544	   -0.080649
    0.000109	    1.292357	    0.145737	   -0.123788	   -0.143162	    0.856816	    0.084665
    0.000109	   -2.201981	   -0.783332	    0.106565	    0.216163	   -0.877611	    0.026233
    0.000109	   -0.126597	    1.631290	   -0.056846	   -0.834392	    0.199746	    0.156705
    0.000109	    0.678031	   -2.127133	   -0.010558	    0.849904	    0.268075	    0.093485
    0.000109	   -0.067315	    1.221484	   -0.053762	   -0.599427	   -0.202245	    0.168651
    0.000109	    0.438575	   -0.705141	    0.044844	    0.951235	    0.168804	    0.293120
    0.000109	    0.654100	    2.514409	   -0.038921	   -0.926975	    0.120728	    0.090510
    0.000109	   -0.633595	    1.404384	   -0.022361	   -0.577359	   -0.221734	   -0.002376
    0.000109	   -0.249068	   -0.651891	    0.109198	    0.538454	   -0.264976	    0.438134
    0.000109	    0.988534	    0.466365	    0.045317	   -0.559847	    0.923895	    0.107927
    0.000109	    0.423527	   -2.179857	   -0.078714	    0.971479	    0.276159	    0.059214
    0.000109	   -0.798797	   -1.520999	    0.065840	    0.855914	   -0.131024	   -0.068597
    0.000109	   -2.378206	    1.315363	   -0.034095	   -0.458257	   -0.875791	   -0.107464
    0.000109	    0.747740	   -1.240463	    0.031608	    0.678681	    0.592081	    0.101121
    0.000109	   -2.434463	   -1.568547	   -0.007761	    0.555608	   -0.595027	    0.009188
    0.000109	    1.515396	    1.185249	   -0.023067	   -0.482525	    0.802976	    0.223093
    0.000109	    0.232453	    0.395498	   -0.065492	   -0.926346	    0.743253	    0.291703
    0.000109	   -1.080342	   -1.224340	    0.078889	    0.775439	   -0.742991	   -0.005654
    0.000109	   -0.411956	   -5.039543	    0.065007	    1.039230	   -0.101938	    0.006957
    0.000109	    0.323691	    0.173281	    0.009577	    0.282511	    1.215588	    0.036983
    0.000109	   -0.968173	    0.212697	    0.090319	   -0.300361	   -0.551928	   -0.176183
    0.000109	   -1.423481	   -1.368318	   -0.287510	    0.721389	   -0.785107	   -0.063828
    0.000109	   -2.974445	   -0.365272	    0.002180	    0.130825	   -1.082355	   -0.021150
    0.000109	    0.712955	    0.602732	    0.133003	   -0.722616	    0.705745	   -0.196262
    0.000109	    2.431733	    1.744207	   -0.069444	   -0.619000	    0.724584	   -0.048228
    0.000109	    0.224638	   -0.716101	    0.057268	    0.878781	   -0.068601	   -0.035029
    0.000109	   -2.679025	    1.455531	    0.028053	   -0.447087	   -0.803808	    0.022808
    0.000109	   -1.144584	   -0.342935	    0.065863	    0.213699	   -0.872416	   -0.057917
    0.000109	    0.831694	   -0.465129	    0.088004	    0.653745	    0.932733	   -0.118662
    0.000109	   -2.577012	   -1.626923	    0.026799	    0.527710	   -0.804117	   -0.027869
    0.000109	    0.620911	    0.483134	   -0.028918	   -0.554650	    0.625088	    0.068038
    0.000109	   -2.233227	    0.784952	   -0.115394	   -0.281724	   -0.442478	   -0.077442
    0.000109	    1.534080	    0.879992	    0.112163	   -0.415473	    0.875999	    0.182787
    0.000109	   -1.321173	    0.028546	   -0.061158	   -0.045008	   -0.964515	   -0.017934
    0.000109	   -0.575691	    0.970131	   -0.088754	   -0.649652	   -0.191650	    0.098133
    0.000109	   -0.457158	   -3.374206	    0.073789	    1.078404	   -0.147620	   -0.009312
    0.000109	    1.382367	    0.159294	    0.290910	   -0.733814	    0.546415	   -0.165033
    0.000109	   -1.092135	   -3.252454	    0.110506	    0.976159	   -0.338835	   -0.046892
    0.000109	    0.692431	   -1.071308	    0.042203	    0.559586	    0.731038	    0.037972
    0.000109	    0.375823	    0.490417	    0.022700	   -0.892150	    0.738759	    0.025854
    0.000109	    1.686091	   -0.420695	   -0.002792	    0.185582	    0.537082	   -0.110846
    0.000109	   -0.533482	    1.780628	   -0.050220	   -0.882228	   -0.010496	   -0.107654
    0.000109	   -3.364697	    2.636380	   -0.003930	   -0.704900	   -0.813084	    0.008989
    0.000109	    2.023121	   -0.296875	    0.036516	    0.136158	    1.012522	   -0.040860
    0.000109	   -2.237032	    0.996423	   -0.070658	   -0.427077	   -0.801990	   -0.037695
    0.000109	   -0.607301	    0.134218	   -0.124606	    0.290603	   -0.623775	    0.158134
    0.000109	   -0.283422	   -0.561480	    0.121787	    0.655998	   -0.566278	   -0.067037
    0.000109	   -0.596905	   -2.359357	   -0.012774	    1.034598	   -0.304041	   -0.085054
    0.000109	    2.104628	   -0.725183	   -0.007773	    0.021043	    0.948759	    0.214284
    0.000109	   -3.111858	    1.113144	    0.203749	   -0.286669	   -0.981980	   -0.060612
    0.000109	    0.535191	   -0.013104	   -0.086514	    0.119029	    1.139010	    0.159592
    0.000109	    1.941066	   -0.511897	   -0.014949	    0.146814	    0.945007	    0.015140
    0.000109	   -4.714858	    0.057211	   -0.019733	   -0.015242	   -1.013426	   -0.004564
    0.000109	   -1.468310	    0.295949	   -0.141907	    0.323510	   -0.841618	   -0.045479
    0.000109	   -0.477233	    0.861727	    0.051734	   -0.564032	   -0.810831	    0.135461
    0.000109	    1.184659	   -0.506213	   -0.066990	    0.630435	    0.584089	   -0.012901
    0.000109	    1.177980	    2.022659	   -0.022502	   -0.852180	    0.585714	   -0.099068
    0.000109	    2.716085	   -2.449927	    0.021500	    0.715369	    0.742892	    0.028399
    0.000109	    0.130735	   -0.731522	   -0.083396	    0.899614	    0.127244	    0.146010
    0.000109	    0.287268	    0.824487	    0.000202	   -1.016259	   -0.014322	   -0.214222
    0.000109	    2.443178	    4.006656	    0.080481	   -0.895644	    0.536541	    0.003206
    0.000109	    1.453496	    0.206232	    0.101447	   -0.341300	    0.933745	   -0.067360
    0.000109	    2.248620	   -0.758566	    0.131841	    0.353211	    1.001494	    0.040242
    0.000109	   -0.998310	    0.022207	    0.068174	    0.669395	   -0.846808	   -0.268170
    0.000109	    0.621595	    0.390326	    0.131407	    0.177426	    0.741851	    0.239394
    0.000109	    1.004450	   -0.187885	   -0.060007	   -0.368341	    0.874295	    0.054842
    0.000109	   -2.245026	    0.851183	    0.004818	   -0.262766	   -1.106092	   -0.010960
    0.000109	    0.030003	    1.361493	   -0.011422	   -0.853772	    0.367843	    0.131869
    0.000109	    1.716539	   -0.266732	    0.018959	    0.282681	    0.825864	   -0.172837
    0.000109	    0.642094	   -1.130897	   -0.065542	    0.867082	    0.521013	   -0.116358
    0.000109	   -0.534878	    1.708969	    0.075157	   -0.667256	   -0.336265	   -0.046957
    0.000109	    1.088440	   -4.104981	   -0.052371	    0.835503	    0.268448	   -0.072303
    0.000109	    0.380651	    0.104433	   -0.061442	    0.085578	    1.419259	    0.033355
    0.000109	   -0.557070	   -2.640415	    0.088275	    0.943558	   -0.011349	    0.037730
    0.000109	   -2.972466	   -0.584489	    0.118289	    0.383883	   -0.982225	    0.042116
    0.000109	   -1.962839	    0.160202	    0.067096	   -0.283904	   -0.988733	    0.051399
    0.000109	   -0.189827	    0.024189	    0.085283	   -0.343890	   -1.350727	    0.149357
    0.000109	    0.521585	    0.707976	    0.020543	   -0.767221	    0.156406	   -0.106732
    0.000109	    0.351429	    0.515926	    0.034264	   -0.083815	    0.707458	    0.411976
    0.000109	   -1.006799	    0.708935	   -0.112804	   -0.889390	   -0.721927	    0.100465
    0.000109	    1.056372	    1.756135	    0.035459	   -0.779931	    0.573391	    0.103576
    0.000109	    0.571019	    0.298465	    0.009342	   -0.463863	    0.720042	    0.010188
    0.000109	    0.329220	    1.018614	   -0.056010	   -0.668319	    0.489812	    0.058053
    0.000109	   -0.584101	   -1.941385	   -0.103799	    0.909593	   -0.295674	    0.009105
    0.000109	    2.935382	    1.093288	    0.112446	   -0.392238	    0.966955	   -0.017431
    0.000109	   -2.463364	    0.632468	    0.160817	   -0.190930	   -0.896279	    0.018545
    0.000109	   -0.283614	   -1.713226	   -0.064008	    0.652303	   -0.182872	   -0.108152
    0.000109	   -0.276753	    1.549179	   -0.063726	   -0.672697	   -0.180800	    0.183341
    0.000109	   -3.243111	   -0.389068	   -0.007175	    0.243207	   -1.088410	    0.010007
    0.000109	   -1.002427	    1.243296	    0.003073	   -0.555090	   -0.358076	   -0.030552
    0.000109	   -0.057313	   -1.736405	    0.057096	    0.828983	    0.072224	   -0.082023
    0.000109	    0.124593	    1.916014	    0.129012	   -0.921684	    0.266969	    0.062738
    0.000109	    3.935765	   -0.611489	    0.055360	    0.139189	    0.951827	    0.040867
    0.000109	   -2.791476	    0.055652	   -0.021984	    0.160457	   -1.106785	   -0.007684
    0.000109	    0.618376	   -0.590896	    0.051846	    1.205029	    0.291521	    0.080683
    0.000109	    0.928411	    0.841424	   -0.021747	   -0.508930	    0.329158	    0.095263
    0.000109	   -1.614995	   -0.110296	   -0.125935	    0.024086	   -0.859906	    0.077530
    0.000109	    0.109268	    0.556337	   -0.115680	   -1.163988	   -0.131722	   -0.189754
    0.000109	    0.505018	    0.309184	    0.048642	   -0.496031	    1.337179	   -0.141636
    0.000109	    0.953391	   -1.823045	   -0.189562	    0.681846	    0.349901	   -0.120909
    0.000109	    0.461423	   -1.732504	    0.134021	    0.817513	    0.079173	    0.019331
    0.000109	    0.875483	    1.756200	    0.022686	   -0.820657	    0.701536	   -0.182564
    0.000109	    1.532141	    0.706203	    0.067279	   -0.378079	    0.958418	    0.064748
    0.000109	   -0.160139	   -1.408543	    0.034382	    0.946593	    0.260912	   -0.027906
    0.000109	    0.640826	   -1.055719	    0.076379	    0.526898	    0.861210	   -0.039335
    0.000109	   -0.340006	    0.246885	   -0.049027	    0.204109	   -0.706496	   -0.025086
    0.000109	   -0.152284	    0.411545	   -0.036867	   -1.174596	   -0.487594	    0.327965
    0.000109	    0.115380	   -0.989525	    0.003494	    0.825140	    0.351436	    0.149999
    0.000109	   -1.002594	   -0.441054	   -0.152353	    0.863958	   -0.986672	   -0.046745
    0.000109	   -2.235544	    0.574025	    0.136847	    0.114446	   -0.507209	    0.006256
    0.000109	    0.757557	    0.594280	   -0.019232	   -0.617670	    0.925003	    0.192042
    0.000109	   -2.850066	   -1.299993	   -0.114287	    0.463228	   -0.929995	   -0.012675
    0.000109	    0.376552	    0.160155	   -0.032040	   -0.042497	    1.061119	    0.075680
    0.000109	   -0.294747	   -0.482603	   -0.048728	    1.280401	   -0.686097	   -0.137175
    0.000109	    0.664249	    1.699763	    0.052148	   -0.739326	    0.374749	   -0.163524
    0.000109	    0.667345	    0.664637	    0.014099	   -0.365235	    0.615353	   -0.270532
    0.000109	   -1.487819	   -0.373325	   -0.092135	    0.391841	   -1.217644	   -0.048290
    0.000109	    0.876477	    0.299303	   -0.172371	   -0.361475	    0.555844	   -0.149334
    0.000109	    0.863822	    0.071978	    0.143800	   -0.056287	    1.044467	   -0.059567
    0.000109	   -1.791214	    2.054407	    0.042787	   -0.740960	   -0.629820	    0.103804
    0.000109	   -0.901729	   -1.089618	    0.044335	    0.533865	   -0.621354	   -0.002827
    0.000109	    1.769355	    3.823312	   -0.100354	   -0.975264	    0.472574	   -0.018373
    0.000109	   -1.796074	   -0.245347	    0.059613	    0.294751	   -0.937811	    0.083401
    0.000109	    3.906481	   -1.106380	   -0.050563	    0.326822	    1.039314	    0.071630
    0.000109	    0.026030	   -0.003125	    0.098226	    0.921771	    0.227730	   -0.161577
    0.000109	    0.162473	   -0.268439	   -0.011974	    1.016714	    0.645478	    0.033435
    0.000109	   -2.477233	   -1.822552	   -0.025428	    0.499247	   -0.787489	    0.010859
    0.000109	    1.755015	    0.007932	   -0.091394	    0.081155	    0.693367	   -0.108108
    0.000109	    0.625364	   -0.881326	    0.099277	    1.001185	    0.558761	    0.006421
    0.000109	   -0.237199	    0.174401	    0.028806	   -0.881348	   -0.456205	   -0.521594
    0.000109	    3.452006	    2.049764	   -0.002433	   -0.587671	    0.891451	    0.017551
    0.000109	    0.355997	   -0.759534	    0.042814	    1.074071	    0.560268	    0.208370
    0.000109	    0.125681	   -2.829612	    0.087914	    0.779243	    0.023579	   -0.041382
    0.000109	   -0.371109	    1.076861	   -0.109779	   -0.831184	   -0.425069	    0.091656
    0.000109	    0.550302	   -0.917089	    0.039983	    0.161449	    1.001634	   -0.036309
    0.000109	    2.250465	   -1.378449	    0.161513	    0.488206	    0.902676	    0.093054
    0.000109	    0.382392	    1.673516	    0.001925	   -1.050837	   -0.105805	   -0.037028
    0.000109	    0.912509	    1.320309	   -0.095220	   -0.575024	    0.678287	    0.020707
    0.000109	   -0.579016	   -0.190129	   -0.171083	   -0.016586	   -0.908644	    0.028416
    0.000109	    1.748228	   -4.462704	   -0.019235	    1.021134	    0.381745	    0.011030
    0.000109	   -2.487303	    0.120997	    0.141830	   -0.139000	   -0.944976	   -0.081110
    0.000109	    0.318418	   -0.598837	    0.074917	    0.647239	   -0.174222	   -0.280012
    0.000109	   -1.264914	   -0.145799	   -0.046120	   -0.094237	   -0.613299	   -0.059014
    0.000109	    0.526727	   -1.783610	   -0.052448	    1.088303	    0.274373	   -0.061763
    0.000109	   -0.044242	   -0.618659	   -0.006320	    0.746904	   -1.023405	    0.031099
    0.000109	   -0.637634	    0.334388	    0.087265	   -0.289950	   -0.635859	   -0.098997
    0.000109	   -1.392226	   -3.936909	    0.041143	    1.010715	   -0.349999	    0.014108
    0.000109	    2.231155	   -1.438811	   -0.061379	    0.608174	    0.751697	   -0.005468
    0.000109	    0.835782	    0.817289	    0.016532	   -0.720715	    0.956146	   -0.033667
    0.000109	   -2.210413	    0.828152	    0.065753	   -0.367000	   -0.935764	    0.062624
    0.000109	   -3.911069	   -1.628977	    0.045026	    0.499101	   -0.931379	    0.005965
    0.000109	    0.051445	    1.283359	   -0.061772	   -1.123628	   -0.260276	    0.214933
    0.000109	   -1.617631	   -1.085595	   -0.001282	    0.593402	   -0.766890	    0.071599
    0.000109	    0.291831	   -1.559591	    0.022271	    1.014144	   -0.126900	    0.078062
    0.000109	    2.386128	   -0.072927	    0.097673	    0.015179	    1.055644	   -0.101241
    0.000109	   -2.698504	   -0.042310	    0.110323	    0.021698	   -0.957496	   -0.057766
    0.000109	    0.570428	   -0.621578	   -0.120420	   -0.130196	    0.980125	   -0.372229
    0.000109	   -1.549907	   -4.264227	    0.030181	    0.904122	   -0.259636	   -0.034468
    0.000109	    1.620308	   -0.345769	   -0.104727	    0.218418	    0.775514	    0.102048
    0.000109	    0.626531	   -3.239061	   -0.068442	    1.027447	    0.231239	    0.095398
    0.000109	    2.015738	    0.105683	   -0.182787	   -0.211060	    0.967798	    0.007107
    0.000109	    0.501583	    0.208569	   -0.067114	   -0.604959	    0.447997	   -0.027118
    0.000109	    0.677136	    0.751769	   -0.055641	   -1.026141	    0.440499	   -0.039215
    0.000109	   -0.321522	    1.873350	   -0.039724	   -0.476835	   -0.088813	    0.170584
    0.000109	   -0.047767	   -1.346440	    0.004645	    0.717911	   -0.057020	    0.182308
    0.000109	    1.127531	    3.239625	   -0.121932	   -0.993848	    0.254171	   -0.014020
    0.000109	   -0.918254	    0.523068	    0.274921	   -0.277100	   -0.508922	   -0.023058
    0.000109	    0.232159	   -0.034364	    0.051613	    0.629113	    0.823838	    0.056710
    0.000109	   -0.089645	    0.564666	    0.165402	   -1.131703	   -0.442838	    0.188075
    0.000109	   -1.953793	    0.501920	    0.085087	   -0.331662	   -1.044215	    0.045079
    0.000109	    1.060064	    0.628856	   -0.008373	   -0.484166	    0.769919	    0.007622
    0.000109	    1.794097	    0.828166	    0.075475	   -0.504274	    0.870443	   -0.058035
    0.000109	    1.788339	   -2.716763	    0.046677	    0.894770	    0.652800	   -0.026149
    0.000109	   -3.412783	    1.271200	    0.030576	   -0.315718	   -0.991596	   -0.077379
    0.000109	    0.099031	   -0.703525	    0.008497	    0.903999	    0.075982	    0.491543
    0.000109	    2.981978	   -2.160903	   -0.071335	    0.592075	    0.903489	    0.016100
    0.000109	   -1.507780	   -2.035752	   -0.032134	    0.934631	   -0.553127	   -0.140610
    0.000109	   -0.664738	    0.517056	    0.024578	    0.114430	   -0.986999	    0.188387
    0.000109	   -3.251531	   -0.240113	    0.183560	    0.189414	   -0.937880	   -0.081259
    0.000109	   -0.584130	    0.678872	    0.133349	   -0.909943	   -0.131289	    0.073741
    0.000109	   -1.005390	    0.463329	   -0.127558	   -0.142715	   -0.793025	   -0.068053
    0.000109	   -0.335676	   -1.412987	    0.002471	    0.768917	   -0.193177	   -0.070789
    0.000109	   -1.620697	   -0.524313	   -0.048665	    0.349278	   -0.906641	   -0.048737
    0.000109	   -0.350399	    0.887879	   -0.011052	   -0.718509	   -0.506250	    0.023311
    0.000109	    0.857944	   -0.552984	    0.044792	    0.248261	    0.845372	    0.000832
    0.000109	    1.851715	   -0.083792	   -0.020351	    0.109720	    1.052739	    0.008615
    0.000109	    0.329176	    1.921800	   -0.007963	   -0.769134	    0.452267	   -0.099487
    0.000109	    1.438404	   -1.315429	    0.146400	    0.428736	    0.973820	    0.143178
    0.000109	   -4.353967	   -0.537491	    0.032993	    0.019381	   -1.016068	   -0.019005
    0.000109	   -1.719028	   -2.396777	    0.003651	    0.647164	   -0.473583	   -0.026399
    0.000109	    0.003384	   -0.766840	   -0.008313	    0.706070	   -0.029608	    0.073451
    0.000109	    0.090601	   -0.109855	   -0.081250	    0.612354	   -0.282569	    0.466259
    0.000109	    0.989213	   -0.126973	   -0.002872	    0.400466	    0.688490	    0.189565
    0.000109	   -1.721707	   -0.024592	   -0.020799	    0.079178	   -1.202564	    0.020339
    0.000109	   -0.415580	   -0.368587	   -0.038026	    1.003582	   -0.021583	   -0.527635
    0.000109	   -2.293814	    2.258157	   -0.112084	   -0.841476	   -0.615595	    0.052447
    0.000109	    1.531478	    2.247439	    0.107087	   -0.791514	    0.701708	    0.042625
    0.000109	    0.524992	   -1.973285	   -0.045033	    0.851207	    0.414453	    0.001286
    0.000109	   -1.877682	   -0.545538	    0.004240	    0.229724	   -0.816798	    0.117947
    0.000109	    0.877525	    1.757802	   -0.212143	   -0.713061	    0.553748	   -0.071510
    0.000109	   -0.773587	   -0.086986	   -0.063598	   -0.277270	   -0.738761	    0.141180
    0.000109	   -1.203625	    0.515070	   -0.078850	   -0.837392	   -0.698818	    0.067959
    0.000109	    3.465587	    1.128368	   -0.025023	   -0.106369	    0.997665	   -0.080460
    0.000109	   -0.056221	    0.013460	    0.121928	    0.305219	    0.036685	   -0.593768
    0.000109	   -1.133125	    0.564023	    0.045879	   -0.685181	   -0.138182	    0.210693
    0.000109	   -1.140342	    2.233275	    0.201962	   -0.901419	   -0.600162	    0.077748
    0.000109	   -0.242653	   -0.456720	    0.015963	    1.075245	    0.025621	    0.291166
    0.000109	   -0.503555	    0.770576	   -0.050292	   -0.937637	   -0.530582	   -0.050559
    0.000109	    0.815228	   -4.373790	   -0.077249	    0.993119	    0.232587	    0.020767
    0.000109	    1.363872	   -2.169140	    0.078375	    0.849173	    0.129965	    0.040218
    0.000109	   -0.435617	   -0.200279	   -0.018457	    0.557149	   -0.954259	   -0.016727
    0.000109	   -0.252288	   -2.460720	    0.139059	    0.928277	   -0.473761	   -0.016329
    0.000109	    0.210917	    2.542939	   -0.056701	   -0.967193	   -0.013261	   -0.251314
    0.000109	    0.017383	   -1.766100	   -0.115716	    0.994889	    0.129505	   -0.010293
    0.000109	    0.177963	   -0.228809	   -0.099013	    1.239085	    0.310768	   -0.068681
    0.000109	   -0.080831	   -1.439223	   -0.001424	    0.859457	   -0.116224	    0.076112
    0.000109	   -0.417193	    0.348053	   -0.080897	   -0.996291	   -0.268650	    0.232202
    0.000109	   -0.452925	   -3.128670	   -0.076848	    0.920080	   -0.280253	   -0.012402
    0.000109	   -0.826339	   -0.259217	    0.103139	    0.292268	   -0.732973	    0.001990
    0.000109	   -0.695116	   -0.120185	    0.082948	    0.214626	   -0.628762	   -0.135715
    0.000109	   -0.576465	    0.564929	    0.091513	   -0.602926	   -1.136465	    0.077253
    0.000109	   -0.567370	   -0.755111	    0.011214	    0.768827	   -0.503586	    0.282545
    0.000109	   -2.091507	   -0.681518	    0.146244	    0.298738	   -1.040137	   -0.012403
    0.000109	   -0.306787	   -0.868900	    0.001855	    1.024066	   -0.611984	    0.116758
    0.000109	    1.700099	   -0.150773	    0.012332	    0.365561	    0.884571	    0.021930
    0.000109	   -2.025507	    1.624627	   -0.070398	   -0.685109	   -0.838127	   -0.005971
    0.000109	   -2.575028	    4.499614	    0.131481	   -0.937019	   -0.554100	    0.021730
    0.000109	   -0.431379	    0.389060	    0.054746	   -0.647726	   -0.657648	   -0.176130
    0.000109	   -0.111760	    0.738156	   -0.137683	   -0.939546	    0.077412	    0.160575
    0.000109	   -0.512885	   -4.192511	   -0.181213	    0.989555	   -0.215994	   -0.069898
    0.000109	   -0.111258	   -0.678055	    0.012292	    1.160077	   -0.017390	    0.034648
    0.000109	    0.673391	   -0.631386	    0.064916	    0.307992	    1.095792	   -0.048279
    0.000109	    0.125466	    0.647776	   -0.222593	   -0.634906	    0.087714	    0.262418
    0.000109	    0.511523	    0.006063	   -0.026721	   -0.534658	    0.837327	    0.057816
    0.000109	   -2.014583	   -2.903704	   -0.044321	    0.777222	   -0.721683	    0.063038
    0.000109	   -0.571788	    2.081303	   -0.199786	   -0.297720	   -0.298356	    0.211359
    0.000109	   -0.686793	    0.678146	   -0.001623	   -0.132809	   -0.798416	    0.405621
    0.000109	   -0.040205	   -1.573175	    0.100268	    0.825786	   -0.079330	    0.001592
    0.000109	    1.668737	   -1.558183	   -0.006290	    0.868955	    0.383408	    0.158538
    0.000109	   -1.733093	    1.524720	    0.130184	   -0.767570	   -0.780543	    0.039617
    0.000109	   -1.099374	    0.135483	   -0.155308	   -0.259037	   -0.847632	   -0.110300
    0.000109	    1.802508	    2.440780	   -0.020727	   -0.839364	    0.677903	    0.029645
    0.000109	    2.259655	   -1.621873	    0.148404	    0.564603	    0.866467	   -0.058808
    0.000109	   -4.538823	   -0.134929	   -0.257455	    0.036042	   -1.033376	    0.005692
    0.000109	    0.000295	   -0.087300	    0.020687	    0.993712	    0.155017	   -0.027557
    0.000109	    0.240587	    1.517897	   -0.241912	   -0.434248	    0.041620	   -0.138804
    0.000109	    1.400359	   -1.080930	    0.075985	    0.848522	    0.608472	    0.002001
    0.000109	    0.262817	    0.234720	   -0.025415	   -0.322889	    1.214918	   -0.351140
    0.000109	    0.848643	   -1.156570	    0.006707	    0.792347	    0.358141	   -0.063991
